screen_name,tweet_id,date,date_collected,text,retweets,favorites,retweeted,divisive,id,name
RepDonBeyer,8.37E+17,2/28/2017 15:23,12/6/2018 13:02,"""""""""#ClimateChange is real... and we should be *leading* the way"""""""" to combat it. Social Cost of Carbon is a good tool t… https://t.co/AU6FsLshLR",28,68,FALSE,1,RepDonBeyer8.37e+172/28/2017 15:23,jonathan
SenatorTomUdall,6.67E+17,11/17/2015 21:47,12/6/2018 14:00,"We must follow a balanced, fact-based policy twd #SyrianRefugees. We can't let fear lead us. Read my statement <U+2192> https://t.co/oMfOL07SOO",7,9,FALSE,1,SenatorTomUdall6.67e+1711/17/2015 21:47,jonathan
auctnr1,1.06E+18,11/2/2018 5:14,11/30/2018 1:26,RT @RealJamesWoods: This man works for free. He works relentlessly into all hours of the night. He is attacked daily by a party of free-loa…,57198,0,FALSE,1,auctnr11.06e+1811/2/2018 5:14,jonathan
NitaLowey,9.85E+17,4/12/2018 20:42,11/30/2018 1:27,Lowey to Chao: Your budget fails to reflect what should be @USDOT's priorities https://t.co/0mwf3VGfU1,3,6,FALSE,1,NitaLowey9.85e+174/12/2018 20:42,jonathan
RepRickLarsen,9.15E+17,10/1/2017 20:53,12/9/2018 14:38,RT @DavidCornDC: All buildings are not inspected. He's lying or delusional. https://t.co/mTQ7YMZMhH,3262,0,FALSE,1,RepRickLarsen9.15e+1710/1/2017 20:53,jonathan
RepMaloney,1.03E+18,8/24/2018 19:34,11/30/2018 1:41,"@singermouse You can count on me to stand by SNAP. This is a key safety net program that we need to bolster, not cut.",0,0,FALSE,1,RepMaloney1.03e+188/24/2018 19:34,jonathan
SenDeanHeller,2.01E+17,5/11/2012 20:56,12/6/2018 14:02,#FF #NoBudgetNoPay cosponsors: @DesJarlaisTN04 @RepFitzpatrick @RepTimGriffin @RepRobertHurt @RepHankJohnson @SteveKingIA @JackKingston,0,0,FALSE,1,SenDeanHeller2.01e+175/11/2012 20:56,jonathan
USRepKCastor,1.01E+18,6/27/2018 15:57,12/9/2018 15:54,In midst of humanitarian crisis caused by Trump/GOP family separation policy where thousands of children ripped awa… https://t.co/FsBt92IIjI,7,4,FALSE,1,USRepKCastor1.01e+186/27/2018 15:57,jonathan
WarrenDavidson,8.37E+17,3/2/2017 3:59,11/28/2018 15:32,"RT @VP: With a sterling record of service, @POTUS and I know Ryan Zinke will protect America’s natural treasures as our new @Interior Secre…",1183,0,FALSE,1,WarrenDavidson8.37e+173/2/2017 3:59,jonathan
ChuckGrassley,8.44E+17,3/20/2017 0:00,12/9/2018 12:45,If u just saw CBS 60minutes abt ripoff H1B visa program is replacing AmWorkers u shld know my/Durbin bill will correct this injustice,358,657,FALSE,1,ChuckGrassley8.44e+173/20/2017 0:00,jonathan
RepRibble,6.91E+17,1/22/2016 16:33,11/30/2018 4:43,Every life is precious &amp; deserves protection – I am proud to stand for #prolife policies in Congress #whywemarch #WeAreProLife,2,3,FALSE,1,RepRibble6.91e+171/22/2016 16:33,jonathan
senatemajldr,9.36E+17,11/30/2017 20:20,11/30/2018 2:12,"Our #TaxReform plan has earned the support of the @NFIB because it will help #smallbusiness grow, invest, and it will also make it easier for businesses to bring #jobs and investments home. https://t.co/G0RETyHoMF",63,162,FALSE,1,senatemajldr9.36e+1711/30/2017 20:20,jonathan
RepSteveIsrael,7.50E+17,7/5/2016 19:06,11/29/2018 23:12,"Common sense: if you are too dangerous to fly, you're too dangerous to buy weapons of war. Need bipartisan bill 2 make #NoFlyNoBuy a reality",8,9,FALSE,1,RepSteveIsrael7.5e+177/5/2016 19:06,jonathan
repdinatitus,8.26E+17,1/31/2017 15:00,12/9/2018 14:01,Thank you @SenCortezMasto for using my consent-based bill to question @GovernorPerry on Yucca Mtn. NV is not a wasteland.,15,31,FALSE,1,repdinatitus8.26e+171/31/2017 15:00,jonathan
RepDennyHeck,1.01E+18,6/27/2018 18:20,11/29/2018 22:24,"When our courts make it harder for workers to advocate for fair working conditions, they hurt our public sector’s ability to attract talent. That will end up harming all of us.",0,1,FALSE,1,RepDennyHeck1.01e+186/27/2018 18:20,jonathan
SenatorMenendez,3.49E+17,6/22/2013 19:16,12/9/2018 15:17,No Se lo Pierdan – Mañana estaré en @Univision con mis colegas del Grupo de los 8 para discutir la #ReformaMigratoria. #LATISM #CIR,7,6,FALSE,1,SenatorMenendez3.49e+176/22/2013 19:16,jonathan
SenWhitehouse,9.21E+17,10/19/2017 18:32,12/9/2018 15:38,Jeff Sessions’s non-assertion assertion of executive privilege is without a doubt a phony exercise to dodge questio… https://t.co/3buau3IOzL,123,327,FALSE,1,SenWhitehouse9.21e+1710/19/2017 18:32,jonathan
SenSherrodBrown,1.07E+18,11/28/2018 19:07,12/9/2018 15:36,"We need to break this cycle of greed. 

Companies can’t be profitable without their workers. We need policies that… https://t.co/GJvmUasl0C",58,147,FALSE,1,SenSherrodBrown1.07e+1811/28/2018 19:07,jonathan
PattyMurray,5.35E+17,11/20/2014 17:11,12/6/2018 12:47,Murray: If @SpeakerBoehner brought Senate #CIR bill up for a vote – it would pass. #immigration,6,6,FALSE,1,PattyMurray5.35e+1711/20/2014 17:11,jonathan
RepMaloney,1.01E+18,6/20/2018 16:14,11/30/2018 1:41,@openletterbot I agree this cruel &amp; inhumane policy needs to stop &amp; that #famliesbelongtogether. I went to a detention center on Father's Day to speak w dads whove been separated from their kids. You can read more about what I saw &amp; the other steps I'm taking here: https://t.co/N40olBn1oI,0,0,FALSE,1,RepMaloney1.01e+186/20/2018 16:14,jonathan
JohnBoozman,6.14E+17,6/25/2015 16:50,11/29/2018 15:34,My statement on today's King v. Burwell decision: http://t.co/08MkBSqWac,1,1,FALSE,1,JohnBoozman6.14e+176/25/2015 16:50,jonathan
RepMcCaul,6.87E+17,1/13/2016 2:44,11/30/2018 1:58,"Defeating Radical Islamist terrorists and #ISIS is the great struggle of our age, regardless of @potus statements. #LastSOTU",4,4,FALSE,1,RepMcCaul6.87e+171/13/2016 2:44,jonathan
GerryConnolly,7.33E+17,5/19/2016 15:49,12/9/2018 12:59,Shameful moment for the House GOP. Discrimination is discrimination.,11,2,FALSE,1,GerryConnolly7.33e+175/19/2016 15:49,jonathan
RepReneeEllmers,6.42E+17,9/10/2015 20:18,11/29/2018 19:54,"He should have demonstrated courage, asserted authority as leader of the free world &amp; chosen to walk away from a sub-par agreement. (2/2)",1,0,FALSE,1,RepReneeEllmers6.42e+179/10/2015 20:18,jonathan
tedlieu,8.78E+17,6/22/2017 17:52,12/9/2018 15:50,The fact there are no tapes shows that @realDonaldTrump was making stuff up to try to intimidate a witness.… https://t.co/PbcQevIhJJ,11783,24781,FALSE,1,tedlieu8.78e+176/22/2017 17:52,jonathan
MicheleBachmann,5.12E+17,9/16/2014 19:57,12/9/2018 13:31,"RT @SBAList: Obama 2009: """"""""No federal dollars will be used to fund abortions.""""""""
Today's GAO report: #Obamacare subsidizes abortion
http://t.c…",69,0,FALSE,1,MicheleBachmann5.12e+179/16/2014 19:57,jonathan
jahimes,5.06E+17,8/31/2014 21:47,12/6/2018 12:17,"De nada""""""""@DguezVd: Gracias @jahimes por apoyar la #ReformaMigratoria. sigue luchando por #CIR. #TimeIsNow @fwd_us http://t.co/3YVPAsp80B”",2,1,FALSE,1,jahimes5.06e+178/31/2014 21:47,jonathan
RepKevinBrady,4.08E+17,12/3/2013 15:35,12/6/2018 13:16,Broken promises continue to pile up for the President #RateShock http://t.co/H0kmJnJrRK,2,1,FALSE,1,RepKevinBrady4.08e+1712/3/2013 15:35,jonathan
RepBillJohnson,6.43E+17,9/12/2015 19:41,12/9/2018 13:47,Congressman Apologizes for Future Iran Attack: We Couldn’t Stop Deal that Unleashed Nuclear Hell @cnsnews,7,2,FALSE,1,RepBillJohnson6.43e+179/12/2015 19:41,jonathan
RepLoBiondo,7.58E+17,7/27/2016 13:49,11/30/2018 1:12,@animalra Have been strongly opposed to Trans-Pacific Partnership (TPP) trade deal from day 1. Free trade must be fair trade for US workers,0,0,FALSE,1,RepLoBiondo7.58e+177/27/2016 13:49,jonathan
MarkAmodeiNV2,5.61E+17,1/29/2015 19:42,11/28/2018 4:04,"I will cosponsor @RepLynnJenkins plan to strengthen #529plans, which @BarackObama proposed taxing http://t.co/0f0lnZS0eX",5,1,FALSE,1,MarkAmodeiNV25.61e+171/29/2015 19:42,jonathan
SenatorBoxer,6.28E+17,8/3/2015 21:53,11/28/2018 13:42,We will stop this assault on women’s health. We will stop this assault on women’s lives. http://t.co/QC4bKe0Kcj,74,79,FALSE,1,SenatorBoxer6.28e+178/3/2015 21:53,jonathan
RepDwightEvans,9.58E+17,1/30/2018 22:50,12/9/2018 14:03,RT @JonathanTamari: Philly @RepDwightEvans says he hopes President Trump offers more cooperation to cities - rather than trying to fight th…,2,0,FALSE,1,RepDwightEvans9.58e+171/30/2018 22:50,jonathan
ChrisCoons,8.86E+17,7/13/2017 15:13,12/9/2018 12:40,"By 2022, #Trumpcarewill cause 58,000 Delawareans will lose coverage. Delawareans need a better plan. #NetDE",13,9,FALSE,1,ChrisCoons8.86e+177/13/2017 15:13,jonathan
RepTedDeutch,8.54E+17,4/17/2017 14:13,11/29/2018 19:09,The US should be a global leader taking #climateaction. Withdrawing from agreement threatens progress we've made. https://t.co/wJYNk3grtw,1,11,FALSE,1,RepTedDeutch8.54e+174/17/2017 14:13,jonathan
jackiewalorski,1.62E+17,1/25/2012 2:46,11/29/2018 2:04,More regulations on companies is not the answer #SOTU #SOTUA #Obama,0,0,FALSE,1,jackiewalorski1.62e+171/25/2012 2:46,jonathan
RonJohnsonWI,7.89E+17,10/19/2016 1:33,11/29/2018 23:41,Ron is an Oshkosh manufacturer with an outsider’s perspective – Senator Feingold is a career politician #widebate https://t.co/SFweu7ZLIn,11,4,FALSE,1,RonJohnsonWI7.89e+1710/19/2016 1:33,jonathan
RepWalorski,3.06E+17,2/25/2013 19:19,12/6/2018 13:41,Op-Ed: #Congress can prevent #Sequester and avoid hurting our military readiness http://t.co/6jVypdFKux,0,0,FALSE,1,RepWalorski3.06e+172/25/2013 19:19,jonathan
RepShimkus,18920045164,7/19/2010 14:32,12/9/2018 14:48,Politico: America is struggling with a sputtering economy and high unemployment — but times are booming for Washington’s governing class,0,0,FALSE,1,RepShimkus189200451647/19/2010 14:32,jonathan
SenatorBoxer,2.76E+17,12/5/2012 16:17,11/28/2018 13:42,It is unacceptable that Americans had to wait in line for up to 7 hours to vote. We can fix it by passing the LINE Act. http://t.co/lDJyeuHm,79,15,FALSE,1,SenatorBoxer2.76e+1712/5/2012 16:17,jonathan
RubenGallego,9.68E+17,2/26/2018 0:21,11/29/2018 21:09,2. You can hunt with out an AR15.  Many people did it before the invention of the AR15. Many people did it when the assault weapons ban was in place.,4,35,FALSE,1,RubenGallego9.68e+172/26/2018 0:21,jonathan
RepWesterman,9.28E+17,11/7/2017 14:28,11/30/2018 8:59,The GOP tax package has gone to @WaysandMeansGOP for markup this week. Learn more at https://t.co/wnWXcKb0Ey or text TAXREFORM to 5-0589.,6,10,FALSE,1,RepWesterman9.28e+1711/7/2017 14:28,jonathan
SenFeinstein,9.16E+17,10/6/2017 16:12,12/9/2018 15:22,"Scrapping Iran agreement would demonstrate we don’t keep our word, making it difficult to reach a diplomatic resolu… https://t.co/7nYz2CSdSV",646,1219,FALSE,1,SenFeinstein9.16e+1710/6/2017 16:12,jonathan
LamarSmithTX21,10581892207,3/16/2010 18:35,12/6/2018 12:34,"#TCOT MSM hear no evil, see no evil, speak no evil. Health care coverage one-sided http://tinyurl.com/yhgspc8",2,0,FALSE,1,LamarSmithTX21105818922073/16/2010 18:35,jonathan
keithellison,2.45E+17,9/10/2012 20:47,12/6/2018 12:32,Reminder: Paul Ryan voted for the defense cuts in the Budget Control Act. Sad that he is walking back position now. http://t.co/siQhclbc,44,5,FALSE,1,keithellison2.45e+179/10/2012 20:47,jonathan
RepMikeQuigley,9.84E+17,4/12/2018 14:57,11/30/2018 4:27,"In our 21st-century world, equal access to online content is the cornerstone of freely moving communication &amp; commerce. Trump &amp; Ajit Pai’s plan to eliminate vital net neutrality safeguards would cause irreparable harm to consumers, stifle innovation &amp; curtail free expression.",12,26,FALSE,1,RepMikeQuigley9.84e+174/12/2018 14:57,jonathan
McCaskillOffice,1.70E+17,2/15/2012 22:15,12/6/2018 12:43,Catch Claire live on Fox Business w/ @GerriWillisFBN in a few mins. She'll be talking about her investigation into a gov't run phone program,1,0,FALSE,1,McCaskillOffice1.7e+172/15/2012 22:15,jonathan
SenBlumenthal,9.98E+17,5/18/2018 15:51,11/29/2018 15:18,More tragic bloodshed&amp;heartbreak caused by cruel gun violence. Congress is complicit.,216,674,FALSE,1,SenBlumenthal9.98e+175/18/2018 15:51,jonathan
larsenrick,7.50E+16,5/29/2011 23:29,11/28/2018 20:17,Even #GOP ldrs say no dbt limit hike will wreak havoc on private sector http://bit.ly/j3YUiJ.,1,0,FALSE,1,larsenrick7.5e+165/29/2011 23:29,jonathan
SenMikeLee,4.90E+17,7/18/2014 20:28,11/30/2018 1:10,This needs to be shared: The EPA's Attempt to Seize Western Water: http://t.co/O3WWLY15K4 #DitchTheRule #tcot,372,104,FALSE,1,SenMikeLee4.9e+177/18/2014 20:28,jonathan
EricCantor,9.85E+16,8/2/2011 18:48,12/6/2018 12:13,We must keep focusing like a laser on #jobs & stop Washington from getting in the way of growth in this country #4jobs,32,1,FALSE,1,EricCantor9.85e+168/2/2011 18:48,jonathan
justinamash,8.85E+17,7/13/2017 5:34,11/29/2018 12:11,RT @FoxNews: 'You Specialize in Moral Outrage': Sparks Fly as #Tucker Battles Romney Adviser on Russia Threat https://t.co/Oa62NOve6M,793,0,FALSE,1,justinamash8.85e+177/13/2017 5:34,jonathan
janschakowsky,8.19E+17,1/10/2017 21:59,11/30/2018 5:44,"Sen. #Sessions voted against the# ViolenceAgainstWomenAct. 
Unacceptable. Women need to know their #AG is working for them.",18,33,FALSE,1,janschakowsky8.19e+171/10/2017 21:59,jonathan
keithellison,7.52E+17,7/11/2016 0:11,12/6/2018 12:32,"Mr. Castile, in fact, had a permit to carry a gun - Contrary to some conservative claims.  https://t.co/BlMED07Zwb",60,81,FALSE,1,keithellison7.52e+177/11/2016 0:11,jonathan
RepMaloney,1.02E+18,7/10/2018 21:41,11/30/2018 1:41,"@openletterbot 1. I agree our immigration system, and ICE, are broken and need major reform/dismantling. 
2. While I do not have a vote on SCOTUS nominees, I do have a voice &amp; I will use to lift up other voices as well against #Kavanaugh. Like I did today:   https://t.co/fgYGPLWsSW",0,1,FALSE,1,RepMaloney1.02e+187/10/2018 21:41,jonathan
SteveWorks4You,3.02E+17,2/13/2013 22:21,12/6/2018 14:28,.@CNN: Career-ender? http://t.co/4Hynsu9D,16,5,FALSE,1,SteveWorks4You3.02e+172/13/2013 22:21,jonathan
RepDanKildee,7.21E+17,4/15/2016 13:36,11/30/2018 0:12,"One decision by emergency financial manager, to save money, was to switch Flint's drinking water, leading to #FlintWaterCrisis #fiscalhealth",10,12,FALSE,1,RepDanKildee7.21e+174/15/2016 13:36,jonathan
RubenGallego,9.57E+17,1/25/2018 18:11,11/29/2018 21:09,It was a bipartisan approach to immigration that allowed @marcorubio parents into this country. Hope he didn't hurt himself taking the ladder away from other immigrants. https://t.co/cgzeLLFuE7,29,55,FALSE,1,RubenGallego9.57e+171/25/2018 18:11,jonathan
larsenrick,2.29E+17,7/26/2012 21:29,11/28/2018 20:17,RT @IAM751: RT @jontalton: No you actually didn't build that (alone): http://t.co/AAPeHYa9 My post @SeattleTimes #GOP #tcot #p2,2,0,FALSE,1,larsenrick2.29e+177/26/2012 21:29,jonathan
tedlieu,9.23E+17,10/24/2017 15:11,12/6/2018 14:30,Dear @realDonaldTrump: Speaker Ryan is telling Congress and the American people to ignore your Twitter feed. How do… https://t.co/mzOqAIhvov,4646,11259,FALSE,1,tedlieu9.23e+1710/24/2017 15:11,jonathan
RubenGallego,5.88E+16,4/15/2011 4:46,12/9/2018 15:04,"Read the bill it gets worse. Suburban cities can now bid to take over Phoenix City Services, but Phoenix can not bid for theres.",0,0,FALSE,1,RubenGallego5.88e+164/15/2011 4:46,jonathan
RepRickLarsen,1.01E+18,6/27/2018 16:29,11/30/2018 0:42,Organized labor put food on my table &amp; clothes on my back. The entire workforce benefits when unions bargain collectively. Supreme Court decision is a step backwards and will hurt working families who are trying to ensure a better future for their children https://t.co/GLyqJyWAPi,9,41,FALSE,1,RepRickLarsen1.01e+186/27/2018 16:29,jonathan
kyrstensinema,1.05E+18,10/10/2018 17:18,11/30/2018 6:30,"RT @GinoE19: @kyrstensinema Make it happen Kyrsten. We, Arizonans, need you.",27,0,FALSE,1,kyrstensinema1.05e+1810/10/2018 17:18,jonathan
tammybaldwin,7.89E+17,10/19/2016 2:28,11/29/2018 12:27,"We need nine #SCOTUS judges &amp; need a Senator who will help move this forward, not continue down the path of obstructionism. #TeamRuss",17,53,FALSE,1,tammybaldwin7.89e+1710/19/2016 2:28,jonathan
chakafattah,6.07E+17,6/6/2015 22:39,11/29/2018 20:23,"Rewind / Pigs Fly During Do-Nothing Congress: Chaka Fattah, Gillibrand + GOP Pass Urban Jobs Bill http://t.co/fISWew3OB2 via @politic365",6,3,FALSE,1,chakafattah6.07e+176/6/2015 22:39,jonathan
SteveWorks4You,3.12E+17,3/13/2013 20:03,12/6/2018 14:28,Balancing the budget would create 5 million more jobs than Obama's spending. http://t.co/RA59FGRPLG,1,3,FALSE,1,SteveWorks4You3.12e+173/13/2013 20:03,jonathan
SenWhitehouse,9.74E+17,3/13/2018 21:57,11/30/2018 9:00,RT @ChrisCoons: Proud to stand with @SenWhitehouse this evening as we continue to take a stand against #climatechange. Tonight I join sever…,73,0,FALSE,1,SenWhitehouse9.74e+173/13/2018 21:57,jonathan
SenatorBarb,2.85E+17,12/28/2012 18:14,11/30/2018 2:41,"House Republicans need to come home in from pasture, get back to Washington, pass the Farm Bill and avoid the dairy cliff",11,1,FALSE,1,SenatorBarb2.85e+1712/28/2012 18:14,jonathan
RepYvetteClarke,8.49E+17,4/4/2017 20:21,12/9/2018 15:01,"A bad idea #Trumpcare followed by worse.<U+26A1><U+FE0F> “Revived health care plan could gut pre-existing condition protections”

https://t.co/tNXYEMD1dc",16,16,FALSE,1,RepYvetteClarke8.49e+174/4/2017 20:21,jonathan
JaredHuffman,9.65E+17,2/16/2018 23:47,11/29/2018 22:56,I'll bet Trump wishes the media would go back to talking about the Stormy Daniels hush money scandal.  https://t.co/OQPGS2xgmS,3,5,FALSE,1,JaredHuffman9.65e+172/16/2018 23:47,jonathan
Rosa_DeLauro,1.05E+18,10/13/2018 22:54,11/28/2018 15:45,We have 24 days to take back the soul of this country. #FightBackCT https://t.co/dQXcG7dHU0,7,28,FALSE,1,Rosa_DeLauro1.05e+1810/13/2018 22:54,jonathan
OrrinHatch,1.44E+17,12/5/2011 20:56,11/28/2018 18:03,Dodd-Frank law is another example of the type of government overregulation that’s standing in the way of economic growth. #utpol,8,0,FALSE,1,OrrinHatch1.44e+1712/5/2011 20:56,jonathan
keithellison,8.50E+17,4/6/2017 13:57,12/6/2018 12:32,"Putin remains murderous Assad's accomplice after Syria chemical attack
 https://t.co/F9qeXGgh5O",114,183,FALSE,1,keithellison8.5e+174/6/2017 13:57,jonathan
RepAdamSchiff,7.91E+17,10/26/2016 15:20,12/9/2018 13:37,It shouldn't fall on shoulders of those who serve our country to pay for the mistakes of others that offered these incentives improperly.,2,6,FALSE,1,RepAdamSchiff7.91e+1710/26/2016 15:20,jonathan
CongressmanDan,6.34E+17,8/18/2015 19:58,11/28/2018 10:49,RT @SpeakerBoehner: Here's the latest on the House's investigation into the grisly practices embraced by #PlannedParenthood: http://t.co/YZ…,39,0,FALSE,1,CongressmanDan6.34e+178/18/2015 19:58,jonathan
